wavelength, species, expot, loggf, type, filename
6707.80,   3.0,  +0.00,  +0.17, syn, /home/shivani/rprocess/lineLists/myAll/Li6707.moog
4982.81,  11.0,  +2.10,  -0.92, syn, /home/shivani/rprocess/lineLists/myAll/Na4982.moog
5682.63,  11.0,  +2.10,  -0.71, syn, /home/shivani/rprocess/lineLists/myAll/Na5682.moog
5688.20,  11.0,  +2.10,  -0.41, syn, /home/shivani/rprocess/lineLists/myAll/Na5688.moog
6154.23,  11.0,  +2.10,  -1.55, syn, /home/shivani/rprocess/lineLists/myAll/Na6154.moog
6160.75,  11.0,  +2.10,  -1.25, syn, /home/shivani/rprocess/lineLists/myAll/Na6160.moog
8183.26,  11.0,  +2.10,  +0.24, syn, /home/shivani/rprocess/lineLists/myAll/Na8183.moog
8194.81,  11.0,  +2.10,  +0.54, syn, /home/shivani/rprocess/lineLists/myAll/Na8194.moog
3986.75,  12.0,  +4.35,  -1.06, syn, /home/shivani/rprocess/lineLists/myAll/Mg3986.moog
4167.27,  12.0,  +4.35,  -0.74, syn, /home/shivani/rprocess/lineLists/myAll/Mg4167.moog
4571.10,  12.0,  +0.00,  -5.62, syn, /home/shivani/rprocess/lineLists/myAll/Mg4571.moog
4702.99,  12.0,  +4.35,  -0.44, syn, /home/shivani/rprocess/lineLists/myAll/Mg4702.moog
4730.03,  12.0,  +4.35,  -2.35, syn, /home/shivani/rprocess/lineLists/myAll/Mg4730.moog
5528.40,  12.0,  +4.35,  -0.55, syn, /home/shivani/rprocess/lineLists/myAll/Mg5528.moog
5711.09,  12.0,  +4.35,  -1.84, syn, /home/shivani/rprocess/lineLists/myAll/Mg5711.moog
6696.02,  13.0,  +3.14,  -1.57, syn, /home/shivani/rprocess/lineLists/myAll/Al6696.moog
6698.67,  13.0,  +3.14,  -1.87, syn, /home/shivani/rprocess/lineLists/myAll/Al6698.moog
7836.13,  13.0,  +4.02,  -0.53, syn, /home/shivani/rprocess/lineLists/myAll/Al7836.moog
4102.94,  14.0,  +1.91,  -3.34, syn, /home/shivani/rprocess/lineLists/myAll/Si4102.moog
4805.44,  14.0,  +4.92,  -2.21, syn, /home/shivani/rprocess/lineLists/myAll/Si4805.moog
4947.61,  14.0,  +5.08,  -1.81, syn, /home/shivani/rprocess/lineLists/myAll/Si4947.moog
5645.61,  14.0,  +4.93,  -1.63, syn, /home/shivani/rprocess/lineLists/myAll/Si5645.moog
5665.56,  14.0,  +4.92,  -2.04, syn, /home/shivani/rprocess/lineLists/myAll/Si5665.moog
5690.43,  14.0,  +4.93,  -1.87, syn, /home/shivani/rprocess/lineLists/myAll/Si5690.moog
5708.40,  14.0,  +4.95,  -1.47, syn, /home/shivani/rprocess/lineLists/myAll/Si5708.moog
5772.15,  14.0,  +5.08,  -1.75, syn, /home/shivani/rprocess/lineLists/myAll/Si5772.moog
5793.07,  14.0,  +4.93,  -2.02, syn, /home/shivani/rprocess/lineLists/myAll/Si5793.moog
5948.54,  14.0,  +5.08,  -1.23, syn, /home/shivani/rprocess/lineLists/myAll/Si5948.moog
6555.46,  14.0,  +5.98,  -1.40, syn, /home/shivani/rprocess/lineLists/myAll/Si6555.moog
6721.85,  14.0,  +5.86,  -0.94, syn, /home/shivani/rprocess/lineLists/myAll/Si6721.moog
6976.51,  14.0,  +5.95,  -0.92, syn, /home/shivani/rprocess/lineLists/myAll/Si6976.moog
7003.57,  14.0,  +5.96,  -0.75, syn, /home/shivani/rprocess/lineLists/myAll/Si7003.moog
7680.27,  14.0,  +5.86,  -0.69, syn, /home/shivani/rprocess/lineLists/myAll/Si7680.moog
7742.72,  14.0,  +6.21,  -0.28, syn, /home/shivani/rprocess/lineLists/myAll/Si7742.moog
7944.00,  14.0,  +5.98,  -0.31, syn, /home/shivani/rprocess/lineLists/myAll/Si7944.moog
8093.23,  14.0,  +5.86,  -1.35, syn, /home/shivani/rprocess/lineLists/myAll/Si8093.moog
7698.96,  19.0,  +0.00,  -0.18, syn, /home/shivani/rprocess/lineLists/myAll/K7698.moog
3487.60,  20.0,  +1.90,  -1.37, syn, /home/shivani/rprocess/lineLists/myAll/Ca3487.moog
3644.41,  20.0,  +1.90,  -0.30, syn, /home/shivani/rprocess/lineLists/myAll/Ca3644.moog
3870.48,  20.0,  +2.52,  -1.09, syn, /home/shivani/rprocess/lineLists/myAll/Ca3870.moog
4092.63,  20.0,  +2.52,  -0.86, syn, /home/shivani/rprocess/lineLists/myAll/Ca4092.moog
4283.01,  20.0,  +1.89,  -0.22, syn, /home/shivani/rprocess/lineLists/myAll/Ca4283.moog
4318.65,  20.0,  +1.90,  -0.21, syn, /home/shivani/rprocess/lineLists/myAll/Ca4318.moog
4355.08,  20.0,  +2.71,  -0.42, syn, /home/shivani/rprocess/lineLists/myAll/Ca4355.moog
4425.44,  20.0,  +1.88,  -0.36, syn, /home/shivani/rprocess/lineLists/myAll/Ca4425.moog
4455.89,  20.0,  +1.90,  -0.53, syn, /home/shivani/rprocess/lineLists/myAll/Ca4455.moog
4456.61,  20.0,  +1.90,  -1.66, syn, /home/shivani/rprocess/lineLists/myAll/Ca4456.moog
4526.94,  20.0,  +2.71,  -0.42, syn, /home/shivani/rprocess/lineLists/myAll/Ca4526.moog
4578.55,  20.0,  +2.52,  -0.56, syn, /home/shivani/rprocess/lineLists/myAll/Ca4578.moog
4685.27,  20.0,  +2.93,  -0.88, syn, /home/shivani/rprocess/lineLists/myAll/Ca4685.moog
5260.39,  20.0,  +2.52,  -1.90, syn, /home/shivani/rprocess/lineLists/myAll/Ca5260.moog
5261.71,  20.0,  +2.52,  -0.73, syn, /home/shivani/rprocess/lineLists/myAll/Ca5261.moog
5512.98,  20.0,  +2.93,  -0.30, syn, /home/shivani/rprocess/lineLists/myAll/Ca5512.moog
5581.97,  20.0,  +2.52,  -0.71, syn, /home/shivani/rprocess/lineLists/myAll/Ca5581.moog
5588.76,  20.0,  +2.53,  +0.21, syn, /home/shivani/rprocess/lineLists/myAll/Ca5588.moog
5590.12,  20.0,  +2.52,  -0.71, syn, /home/shivani/rprocess/lineLists/myAll/Ca5590.moog
5601.29,  20.0,  +2.53,  -0.69, syn, /home/shivani/rprocess/lineLists/myAll/Ca5601.moog
5857.45,  20.0,  +2.93,  +0.23, syn, /home/shivani/rprocess/lineLists/myAll/Ca5857.moog
6102.72,  20.0,  +1.88,  -0.85, syn, /home/shivani/rprocess/lineLists/myAll/Ca6102.moog
6122.21,  20.0,  +1.89,  -0.38, syn, /home/shivani/rprocess/lineLists/myAll/Ca6122.moog
6161.29,  20.0,  +2.52,  -1.03, syn, /home/shivani/rprocess/lineLists/myAll/Ca6161.moog
6162.17,  20.0,  +1.90,  -0.17, syn, /home/shivani/rprocess/lineLists/myAll/Ca6162.moog
6166.44,  20.0,  +2.52,  -0.90, syn, /home/shivani/rprocess/lineLists/myAll/Ca6166.moog
6169.06,  20.0,  +2.52,  -0.54, syn, /home/shivani/rprocess/lineLists/myAll/Ca6169.moog
6169.56,  20.0,  +2.53,  -0.27, syn, /home/shivani/rprocess/lineLists/myAll/Ca6169.moog
6439.07,  20.0,  +2.53,  +0.47, syn, /home/shivani/rprocess/lineLists/myAll/Ca6439.moog
6449.81,  20.0,  +2.52,  -0.55, syn, /home/shivani/rprocess/lineLists/myAll/Ca6449.moog
6455.60,  20.0,  +2.52,  -1.36, syn, /home/shivani/rprocess/lineLists/myAll/Ca6455.moog
6471.66,  20.0,  +2.53,  -0.59, syn, /home/shivani/rprocess/lineLists/myAll/Ca6471.moog
6499.65,  20.0,  +2.52,  -0.59, syn, /home/shivani/rprocess/lineLists/myAll/Ca6499.moog
6717.69,  20.0,  +2.71,  -0.61, syn, /home/shivani/rprocess/lineLists/myAll/Ca6717.moog
4320.73,  21.1,  +0.60,  -0.25, syn, /home/shivani/rprocess/lineLists/myAll/Sc4320.moog
4324.98,  21.1,  +0.59,  -0.44, syn, /home/shivani/rprocess/lineLists/myAll/Sc4324.moog
4374.45,  21.1,  +0.62,  -0.42, syn, /home/shivani/rprocess/lineLists/myAll/Sc4374.moog
4400.38,  21.1,  +0.60,  -0.54, syn, /home/shivani/rprocess/lineLists/myAll/Sc4400.moog
4415.54,  21.1,  +0.59,  -0.67, syn, /home/shivani/rprocess/lineLists/myAll/Sc4415.moog
5031.01,  21.1,  +1.36,  -0.40, syn, /home/shivani/rprocess/lineLists/myAll/Sc5031.moog
5526.77,  21.1,  +1.77,  +0.02, syn, /home/shivani/rprocess/lineLists/myAll/Sc5526.moog
5657.89,  21.1,  +1.51,  -0.60, syn, /home/shivani/rprocess/lineLists/myAll/Sc5657.moog
3998.64,  22.0,  +0.05,  +0.02, syn, /home/shivani/rprocess/lineLists/myAll/Ti3998.moog
4512.73,  22.0,  +0.83,  -0.40, syn, /home/shivani/rprocess/lineLists/myAll/Ti4512.moog
4518.02,  22.0,  +0.82,  -0.25, syn, /home/shivani/rprocess/lineLists/myAll/Ti4518.moog
4533.24,  22.0,  +0.85,  +0.54, syn, /home/shivani/rprocess/lineLists/myAll/Ti4533.moog
4534.78,  22.0,  +0.83,  +0.35, syn, /home/shivani/rprocess/lineLists/myAll/Ti4534.moog
4548.76,  22.0,  +0.82,  -0.28, syn, /home/shivani/rprocess/lineLists/myAll/Ti4548.moog
4555.48,  22.0,  +0.85,  -0.40, syn, /home/shivani/rprocess/lineLists/myAll/Ti4555.moog
4840.87,  22.0,  +0.90,  -0.43, syn, /home/shivani/rprocess/lineLists/myAll/Ti4840.moog
4981.73,  22.0,  +0.85,  +0.57, syn, /home/shivani/rprocess/lineLists/myAll/Ti4981.moog
4999.50,  22.0,  +0.82,  +0.32, syn, /home/shivani/rprocess/lineLists/myAll/Ti4999.moog
5016.16,  22.0,  +0.85,  -0.48, syn, /home/shivani/rprocess/lineLists/myAll/Ti5016.moog
5064.65,  22.0,  +0.05,  -0.94, syn, /home/shivani/rprocess/lineLists/myAll/Ti5064.moog
5210.38,  22.0,  +0.05,  -0.82, syn, /home/shivani/rprocess/lineLists/myAll/Ti5210.moog
4028.34,  22.1,  +1.89,  -0.92, syn, /home/shivani/rprocess/lineLists/myAll/Ti4028.moog
4394.06,  22.1,  +1.22,  -1.77, syn, /home/shivani/rprocess/lineLists/myAll/Ti4394.moog
4395.84,  22.1,  +1.24,  -1.93, syn, /home/shivani/rprocess/lineLists/myAll/Ti4395.moog
4399.77,  22.1,  +1.24,  -1.20, syn, /home/shivani/rprocess/lineLists/myAll/Ti4399.moog
4418.33,  22.1,  +1.24,  -1.99, syn, /home/shivani/rprocess/lineLists/myAll/Ti4418.moog
4493.52,  22.1,  +1.08,  -2.78, syn, /home/shivani/rprocess/lineLists/myAll/Ti4493.moog
4583.41,  22.1,  +1.16,  -2.84, syn, /home/shivani/rprocess/lineLists/myAll/Ti4583.moog
4708.66,  22.1,  +1.24,  -2.35, syn, /home/shivani/rprocess/lineLists/myAll/Ti4708.moog
4798.53,  22.1,  +1.08,  -2.66, syn, /home/shivani/rprocess/lineLists/myAll/Ti4798.moog
5129.16,  22.1,  +1.89,  -1.34, syn, /home/shivani/rprocess/lineLists/myAll/Ti5129.moog
5185.90,  22.1,  +1.89,  -1.41, syn, /home/shivani/rprocess/lineLists/myAll/Ti5185.moog
5336.79,  22.1,  +1.58,  -1.60, syn, /home/shivani/rprocess/lineLists/myAll/Ti5336.moog
5381.02,  22.1,  +1.56,  -1.97, syn, /home/shivani/rprocess/lineLists/myAll/Ti5381.moog
5418.77,  22.1,  +1.58,  -2.13, syn, /home/shivani/rprocess/lineLists/myAll/Ti5418.moog
4111.78,  23.0,  +0.30,  +0.40, syn, /home/shivani/rprocess/lineLists/myAll/V4111.moog
4379.23,  23.0,  +0.30,  +0.58, syn, /home/shivani/rprocess/lineLists/myAll/V4379.moog
4389.98,  23.0,  +0.28,  +0.22, syn, /home/shivani/rprocess/lineLists/myAll/V4389.moog
3504.44,  23.1,  +1.09,  -0.77, syn, /home/shivani/rprocess/lineLists/myAll/V3504.moog
3517.30,  23.1,  +1.13,  -0.24, syn, /home/shivani/rprocess/lineLists/myAll/V3517.moog
3530.77,  23.1,  +1.07,  -0.53, syn, /home/shivani/rprocess/lineLists/myAll/V3530.moog
3545.20,  23.1,  +1.09,  -0.32, syn, /home/shivani/rprocess/lineLists/myAll/V3545.moog
3715.46,  23.1,  +1.57,  -0.22, syn, /home/shivani/rprocess/lineLists/myAll/V3715.moog
3727.34,  23.1,  +1.69,  -0.23, syn, /home/shivani/rprocess/lineLists/myAll/V3727.moog
3903.25,  23.1,  +1.48,  -0.91, syn, /home/shivani/rprocess/lineLists/myAll/V3903.moog
3951.96,  23.1,  +1.48,  -0.73, syn, /home/shivani/rprocess/lineLists/myAll/V3951.moog
3997.11,  23.1,  +1.48,  -1.20, syn, /home/shivani/rprocess/lineLists/myAll/V3997.moog
4002.93,  23.1,  +1.43,  -1.44, syn, /home/shivani/rprocess/lineLists/myAll/V4002.moog
4005.70,  23.1,  +1.82,  -0.45, syn, /home/shivani/rprocess/lineLists/myAll/V4005.moog
4023.38,  23.1,  +1.80,  -0.61, syn, /home/shivani/rprocess/lineLists/myAll/V4023.moog
3908.76,  24.0,  +1.00,  -1.05, syn, /home/shivani/rprocess/lineLists/myAll/Cr3908.moog
4254.35,  24.0,  +0.00,  -0.09, syn, /home/shivani/rprocess/lineLists/myAll/Cr4254.moog
4274.81,  24.0,  +0.00,  -0.22, syn, /home/shivani/rprocess/lineLists/myAll/Cr4274.moog
4545.95,  24.0,  +0.94,  -1.37, syn, /home/shivani/rprocess/lineLists/myAll/Cr4545.moog
4600.75,  24.0,  +1.00,  -1.25, syn, /home/shivani/rprocess/lineLists/myAll/Cr4600.moog
4616.12,  24.0,  +0.98,  -1.19, syn, /home/shivani/rprocess/lineLists/myAll/Cr4616.moog
4626.17,  24.0,  +0.97,  -1.33, syn, /home/shivani/rprocess/lineLists/myAll/Cr4626.moog
4646.16,  24.0,  +1.03,  -0.74, syn, /home/shivani/rprocess/lineLists/myAll/Cr4646.moog
4651.29,  24.0,  +0.98,  -1.46, syn, /home/shivani/rprocess/lineLists/myAll/Cr4651.moog
4652.16,  24.0,  +1.00,  -1.04, syn, /home/shivani/rprocess/lineLists/myAll/Cr4652.moog
5296.69,  24.0,  +0.98,  -1.36, syn, /home/shivani/rprocess/lineLists/myAll/Cr5296.moog
5300.74,  24.0,  +0.98,  -2.00, syn, /home/shivani/rprocess/lineLists/myAll/Cr5300.moog
